stt,filename,file_path,full_text,nominal,upper_tol,lower_tol,case_type,has_fraction_line,is_boxed,angle
2224,syn_002224.png,images/syn_002224.png,10.207±0.002,10.207,+0.002,-0.002,symmetric_tight,False,False,-0.47
2225,syn_002225.png,images/syn_002225.png,Ø12.155 +0.005/0,Ø12.155,+0.005,0,stacked_fraction,True,False,0.2
2226,syn_002226.png,images/syn_002226.png,12.50 +0.007/+0.005,12.50,+0.007,+0.005,stacked_fraction,True,False,0.78
2227,syn_002227.png,images/syn_002227.png,0.290 +0.005/0,0.290,+0.005,0,stacked_normal,False,False,-0.05
2228,syn_002228.png,images/syn_002228.png,"60° 31' 40""","60° 31' 40""",,,angle_dms_full,False,False,-60.28
2229,syn_002229.png,images/syn_002229.png,90°9',90°9',,,angle_dms_min,False,False,0.64
2230,syn_002230.png,images/syn_002230.png,C0.3,C0.3,,,simple_chamfer,False,False,60.21
2231,syn_002231.png,images/syn_002231.png,33.613 +0.01/-0.002,33.613,+0.01,-0.002,stacked_fraction,True,False,0.67
2232,syn_002232.png,images/syn_002232.png,49.750±0.002,49.750,+0.002,-0.002,symmetric_tight,False,False,0.55
2233,syn_002233.png,images/syn_002233.png,75.074,75.074,,,simple_nominal_plain,False,False,0.49
2234,syn_002234.png,images/syn_002234.png,Ø47.427 -0.005/-0.01,Ø47.427,-0.005,-0.01,stacked_fraction,True,False,-0.05
2235,syn_002235.png,images/syn_002235.png,C0.05,C0.05,,,simple_chamfer,False,False,59.92
2236,syn_002236.png,images/syn_002236.png,75.109 0/-0.03,75.109,0,-0.03,stacked_fraction,True,False,0.03
2237,syn_002237.png,images/syn_002237.png,26.197 -0.002/-0.004,26.197,-0.002,-0.004,stacked_normal,False,False,-0.16
2238,syn_002238.png,images/syn_002238.png,R56.569 0/-0.005,R56.569,0,-0.005,stacked_fraction,True,False,0.13
2239,syn_002239.png,images/syn_002239.png,43.874 -0.003/-0.006,43.874,-0.003,-0.006,stacked_normal,False,False,-0.28
2240,syn_002240.png,images/syn_002240.png,0.652 -0.01/-0.015,0.652,-0.01,-0.015,stacked_fraction,True,False,-0.25
2241,syn_002241.png,images/syn_002241.png,Ø50.212 -0.01/-0.015,Ø50.212,-0.01,-0.015,stacked_normal,False,False,0.34
2242,syn_002242.png,images/syn_002242.png,12.5°,12.5°,,,angle_decimal_deg,False,False,-0.1
2243,syn_002243.png,images/syn_002243.png,C0.05,C0.05,,,simple_chamfer,False,False,-30.35
2244,syn_002244.png,images/syn_002244.png,16 0/-0.008,16,0,-0.008,stacked_fraction,True,False,-0.7
2245,syn_002245.png,images/syn_002245.png,23.671 +0.002/0,23.671,+0.002,0,stacked_normal,False,False,-0.78
2246,syn_002246.png,images/syn_002246.png,R0.290 +0.005/-0.005,R0.290,+0.005,-0.005,stacked_fraction,True,False,-0.09
2247,syn_002247.png,images/syn_002247.png,73.65 -0.002/-0.007,73.65,-0.002,-0.007,stacked_fraction,True,False,0.35
2248,syn_002248.png,images/syn_002248.png,69.403±0.005,69.403,+0.005,-0.005,symmetric_tight,False,False,0.06
2249,syn_002249.png,images/syn_002249.png,12°42',12°42',,,angle_dms_min,False,False,-29.03
2250,syn_002250.png,images/syn_002250.png,52.870 0/-0.05,52.870,0,-0.05,stacked_normal,False,False,-3.16
2251,syn_002251.png,images/syn_002251.png,21.999 0/-0.003,21.999,0,-0.003,stacked_fraction,True,False,0.22
2252,syn_002252.png,images/syn_002252.png,27.727±0.01,27.727,+0.01,-0.01,symmetric_tight,False,False,0.55
2253,syn_002253.png,images/syn_002253.png,Ø0.652 0/-0.003,Ø0.652,0,-0.003,stacked_normal,False,False,-4.67
2254,syn_002254.png,images/syn_002254.png,Ø4.026 +0.01/-0.01,Ø4.026,+0.01,-0.01,stacked_normal,False,False,-0.22
2255,syn_002255.png,images/syn_002255.png,Ø86.568 -0.01/-0.015,Ø86.568,-0.01,-0.015,stacked_normal,False,False,-0.51
2256,syn_002256.png,images/syn_002256.png,Ø77.375 +0.004/+0.001,Ø77.375,+0.004,+0.001,stacked_fraction,True,False,-0.3
2257,syn_002257.png,images/syn_002257.png,R1.998 +0.05/0,R1.998,+0.05,0,stacked_fraction,True,False,-0.52
2258,syn_002258.png,images/syn_002258.png,Ø12.150 +0.012/+0.01,Ø12.150,+0.012,+0.01,stacked_fraction,True,False,-0.53
2259,syn_002259.png,images/syn_002259.png,17.046 +0.002/0,17.046,+0.002,0,stacked_normal,False,False,0.01
2260,syn_002260.png,images/syn_002260.png,Ø73.65 -0.01/-0.013,Ø73.65,-0.01,-0.013,stacked_normal,False,False,0.25
2261,syn_002261.png,images/syn_002261.png,C1.5,C1.5,,,simple_chamfer,False,False,44.48
2262,syn_002262.png,images/syn_002262.png,R10.50 +0.005/0,R10.50,+0.005,0,stacked_fraction,True,False,-0.66
2263,syn_002263.png,images/syn_002263.png,0.0016±0.05,0.0016,+0.05,-0.05,symmetric_tight,False,False,0.51
2264,syn_002264.png,images/syn_002264.png,15.80 +0.003/0,15.80,+0.003,0,stacked_fraction,True,False,-0.14
2265,syn_002265.png,images/syn_002265.png,Ø4.026±0.1,Ø4.026,+0.1,-0.1,symmetric_tight,False,False,-0.48
2266,syn_002266.png,images/syn_002266.png,0.652 +0.015/0,0.652,+0.015,0,stacked_normal,False,False,0.25
2267,syn_002267.png,images/syn_002267.png,M100 +0.005/+0.002,M100,+0.005,+0.002,stacked_fraction,True,False,0.37
2268,syn_002268.png,images/syn_002268.png,45°1',45°1',,,angle_dms_min,False,False,16.01
2269,syn_002269.png,images/syn_002269.png,M18.071 +0.005/0,M18.071,+0.005,0,stacked_fraction,True,False,0.61
2270,syn_002270.png,images/syn_002270.png,Ø16,Ø16,,,simple_diameter,False,False,0.27
2271,syn_002271.png,images/syn_002271.png,0.0248 0/-0.015,0.0248,0,-0.015,stacked_fraction,True,False,0.76
2272,syn_002272.png,images/syn_002272.png,50.324 -0.005/-0.007,50.324,-0.005,-0.007,stacked_fraction,True,False,-0.27
2273,syn_002273.png,images/syn_002273.png,15 +0.012/+0.01,15,+0.012,+0.01,stacked_normal,False,False,0.06
2274,syn_002274.png,images/syn_002274.png,12.160 -0.01/-0.013,12.160,-0.01,-0.013,stacked_fraction,True,False,-0.75
2275,syn_002275.png,images/syn_002275.png,R35.682±0.01,R35.682,+0.01,-0.01,symmetric_tight,False,False,-0.31
2276,syn_002276.png,images/syn_002276.png,R0.25 MIN,R0.25 MIN,,,simple_radius_corner,False,False,-0.62
2277,syn_002277.png,images/syn_002277.png,Ø60 +0.015/-0.03,Ø60,+0.015,-0.03,stacked_fraction,True,False,0.6
2278,syn_002278.png,images/syn_002278.png,"0°42'1""","0°42'1""",,,angle_dms_full,False,False,-59.38
2279,syn_002279.png,images/syn_002279.png,89.275 +0.01/0,89.275,+0.01,0,stacked_fraction,True,False,-0.03
2280,syn_002280.png,images/syn_002280.png,0.652 -0.002/-0.004,0.652,-0.002,-0.004,stacked_fraction,True,False,-0.47
2281,syn_002281.png,images/syn_002281.png,R1.5 MIN,R1.5 MIN,,,simple_radius_corner,False,False,0.44
2282,syn_002282.png,images/syn_002282.png,73.464 +0.01/0,73.464,+0.01,0,stacked_normal,False,False,0.75
2283,syn_002283.png,images/syn_002283.png,Ø26.197 +0.015/+0.01,Ø26.197,+0.015,+0.01,stacked_normal,False,False,0.76
2284,syn_002284.png,images/syn_002284.png,3.032 +0.01/0,3.032,+0.01,0,stacked_fraction,True,False,-0.75
2285,syn_002285.png,images/syn_002285.png,C2.0,C2.0,,,simple_chamfer,False,False,-30.08
2286,syn_002286.png,images/syn_002286.png,56.003 0/-0.05,56.003,0,-0.05,stacked_normal,False,False,-0.42
2287,syn_002287.png,images/syn_002287.png,"12° 33' 18""","12° 33' 18""",,,angle_dms_full,False,False,-0.2
2288,syn_002288.png,images/syn_002288.png,10.50 -0.01/-0.015,10.50,-0.01,-0.015,stacked_normal,False,False,-0.69
2289,syn_002289.png,images/syn_002289.png,15°±0.5°,15°,+0.5°,-0.5°,angle_dms_tol,False,False,0.18
2290,syn_002290.png,images/syn_002290.png,Ø0.25±0.002,Ø0.25,+0.002,-0.002,symmetric_tight,False,False,-5.14
2291,syn_002291.png,images/syn_002291.png,28°32',28°32',,,angle_dms_min,False,False,-58.66
2292,syn_002292.png,images/syn_002292.png,11.89 0/-0.03,11.89,0,-0.03,stacked_normal,False,False,3.5
2293,syn_002293.png,images/syn_002293.png,Ø12.50 +0.005/0,Ø12.50,+0.005,0,stacked_fraction,True,False,5.73
2294,syn_002294.png,images/syn_002294.png,56.003 +0.007/+0.005,56.003,+0.007,+0.005,stacked_normal,False,False,-0.75
2295,syn_002295.png,images/syn_002295.png,Ø94.712±0.025,Ø94.712,+0.025,-0.025,symmetric_tight,False,False,0.72
2296,syn_002296.png,images/syn_002296.png,70.717 +0.02/-0.005,70.717,+0.02,-0.005,stacked_fraction,True,False,0.69
2297,syn_002297.png,images/syn_002297.png,Ø57.63 +0.015/0,Ø57.63,+0.015,0,stacked_fraction,True,False,-0.35
2298,syn_002298.png,images/syn_002298.png,C4.713 +0.03/0,C4.713,+0.03,0,stacked_fraction,True,False,0.1
2299,syn_002299.png,images/syn_002299.png,"2°51'31""","2°51'31""",,,angle_dms_full,False,False,0.16
2300,syn_002300.png,images/syn_002300.png,82.335 +0.03/0,82.335,+0.03,0,stacked_fraction,True,False,0.33
2301,syn_002301.png,images/syn_002301.png,24 0/-0.002,24,0,-0.002,stacked_normal,False,False,-0.16
2302,syn_002302.png,images/syn_002302.png,4.04 -0.003/-0.005,4.04,-0.003,-0.005,stacked_fraction,True,False,0.55
2303,syn_002303.png,images/syn_002303.png,M20 0/-0.05,M20,0,-0.05,stacked_normal,False,False,-0.03
2304,syn_002304.png,images/syn_002304.png,8.308 0/-0.002,8.308,0,-0.002,stacked_normal,False,False,0.67
2305,syn_002305.png,images/syn_002305.png,92.501 +0.03/0,92.501,+0.03,0,stacked_fraction,True,False,-0.67
2306,syn_002306.png,images/syn_002306.png,26.531 +0.008/+0.005,26.531,+0.008,+0.005,stacked_normal,False,False,0.41
2307,syn_002307.png,images/syn_002307.png,Ø2.160 +0.01/0,Ø2.160,+0.01,0,stacked_fraction,True,False,0.55
2308,syn_002308.png,images/syn_002308.png,43.212 +0.015/-0.03,43.212,+0.015,-0.03,stacked_normal,False,False,-0.03
2309,syn_002309.png,images/syn_002309.png,C1.0,C1.0,,,simple_chamfer,False,False,-43.7
2310,syn_002310.png,images/syn_002310.png,85.462 0/-0.015,85.462,0,-0.015,stacked_fraction,True,False,-0.78
2311,syn_002311.png,images/syn_002311.png,Ø3.032 +0.01/0,Ø3.032,+0.01,0,stacked_normal,False,False,-0.66
2312,syn_002312.png,images/syn_002312.png,Ø26.197 0/-0.015,Ø26.197,0,-0.015,stacked_normal,False,False,-0.41
2313,syn_002313.png,images/syn_002313.png,30 0/-0.05,30,0,-0.05,stacked_normal,False,False,0.62
2314,syn_002314.png,images/syn_002314.png,50.00,50.00,,,simple_nominal_plain,False,False,0.64
2315,syn_002315.png,images/syn_002315.png,R0.1MAX,R0.1MAX,,,simple_radius_corner,False,False,30.61
2316,syn_002316.png,images/syn_002316.png,45.833±0.025,45.833,+0.025,-0.025,symmetric_tight,False,False,0.29
2317,syn_002317.png,images/syn_002317.png,24.50±0.015,24.50,+0.015,-0.015,symmetric_tight,False,False,0.39
2318,syn_002318.png,images/syn_002318.png,Ø59.550 0/-0.05,Ø59.550,0,-0.05,stacked_fraction,True,False,-0.44
2319,syn_002319.png,images/syn_002319.png,Ø0.652 -0.005/-0.008,Ø0.652,-0.005,-0.008,stacked_normal,False,False,0.56
2320,syn_002320.png,images/syn_002320.png,87.380 -0.001/-0.006,87.380,-0.001,-0.006,stacked_normal,False,False,-0.61
2321,syn_002321.png,images/syn_002321.png,0.5°,0.5°,,,angle_decimal_deg,False,False,-0.64
2322,syn_002322.png,images/syn_002322.png,Ø24 0/-0.05,Ø24,0,-0.05,stacked_fraction,True,False,0.32
2323,syn_002323.png,images/syn_002323.png,20 +0.01/-0.02,20,+0.01,-0.02,stacked_fraction,True,False,0.35
2324,syn_002324.png,images/syn_002324.png,4.026 +0.003/+0.001,4.026,+0.003,+0.001,stacked_normal,False,False,0.31
2325,syn_002325.png,images/syn_002325.png,4.04 +0.02/0,4.04,+0.02,0,stacked_fraction,True,False,-0.34
2326,syn_002326.png,images/syn_002326.png,30.106 -0.002/-0.007,30.106,-0.002,-0.007,stacked_normal,False,False,0.11
2327,syn_002327.png,images/syn_002327.png,Ø15.80 -0.005/-0.008,Ø15.80,-0.005,-0.008,stacked_fraction,True,False,0.73
2328,syn_002328.png,images/syn_002328.png,"12° 34' 15""","12° 34' 15""",,,angle_dms_full,False,False,45.26
2329,syn_002329.png,images/syn_002329.png,5°34',5°34',,,angle_dms_min,False,False,30.73
2330,syn_002330.png,images/syn_002330.png,"45°38'29""","45°38'29""",,,angle_dms_full,False,False,44.75
2331,syn_002331.png,images/syn_002331.png,Ø68.287±0.005,Ø68.287,+0.005,-0.005,symmetric_tight,False,False,-0.37
2332,syn_002332.png,images/syn_002332.png,12.155 0/-0.005,12.155,0,-0.005,stacked_normal,False,False,0.21
2333,syn_002333.png,images/syn_002333.png,M0.3455 +0.05/0,M0.3455,+0.05,0,stacked_normal,False,False,0.13
2334,syn_002334.png,images/syn_002334.png,73.65 +0.005/0,73.65,+0.005,0,stacked_fraction,True,False,0.49
2335,syn_002335.png,images/syn_002335.png,53.982±0.015,53.982,+0.015,-0.015,symmetric_tight,False,False,0.65
2336,syn_002336.png,images/syn_002336.png,15°30',15°30',,,angle_dms_min,False,False,-0.38
2337,syn_002337.png,images/syn_002337.png,5.159±0.05,5.159,+0.05,-0.05,symmetric_tight,False,False,0.16
2338,syn_002338.png,images/syn_002338.png,0.052°,0.052°,,,angle_decimal_deg,False,False,-0.25
2339,syn_002339.png,images/syn_002339.png,26.197 +0.02/-0.002,26.197,+0.02,-0.002,stacked_fraction,True,False,-2.56
2340,syn_002340.png,images/syn_002340.png,50.00 0/-0.015,50.00,0,-0.015,stacked_fraction,True,False,0.29
2341,syn_002341.png,images/syn_002341.png,Ø15.80 +0.015/-0.01,Ø15.80,+0.015,-0.01,stacked_normal,False,False,0.13
2342,syn_002342.png,images/syn_002342.png,15.323 0/-0.002,15.323,0,-0.002,stacked_normal,False,False,0.63
2343,syn_002343.png,images/syn_002343.png,56.003 0/-0.05,56.003,0,-0.05,stacked_fraction,True,False,0.46
2344,syn_002344.png,images/syn_002344.png,C25±0.05,C25,+0.05,-0.05,symmetric_tight,False,False,0.19
2345,syn_002345.png,images/syn_002345.png,45°±30',45°,+30',-30',angle_dms_tol,False,False,45.58
2346,syn_002346.png,images/syn_002346.png,C0.05,C0.05,,,simple_chamfer,False,False,-0.51
2347,syn_002347.png,images/syn_002347.png,7.525±0.02,7.525,+0.02,-0.02,symmetric_tight,False,False,-0.66
2348,syn_002348.png,images/syn_002348.png,24 +0.015/-0.01,24,+0.015,-0.01,stacked_fraction,True,False,0.33
2349,syn_002349.png,images/syn_002349.png,R3.032±0.025,R3.032,+0.025,-0.025,symmetric_tight,False,False,-5.03
2350,syn_002350.png,images/syn_002350.png,0.5°,0.5°,,,angle_decimal_deg,False,False,-14.37
2351,syn_002351.png,images/syn_002351.png,8.308 0/-0.05,8.308,0,-0.05,stacked_fraction,True,False,0.68
2352,syn_002352.png,images/syn_002352.png,C41.556 +0.003/+0.001,C41.556,+0.003,+0.001,stacked_normal,False,False,-0.78
2353,syn_002353.png,images/syn_002353.png,Ø5.04 +0.01/0,Ø5.04,+0.01,0,stacked_normal,False,False,0.52
2354,syn_002354.png,images/syn_002354.png,15°±30',15°,+30',-30',angle_dms_tol,False,False,-58.66
2355,syn_002355.png,images/syn_002355.png,R14.941 +0.01/+0.005,R14.941,+0.01,+0.005,stacked_fraction,True,False,-0.49
2356,syn_002356.png,images/syn_002356.png,R0.25 0/-0.003,R0.25,0,-0.003,stacked_normal,False,False,-0.6
2357,syn_002357.png,images/syn_002357.png,45°±10',45°,+10',-10',angle_dms_tol,False,False,0.7
2358,syn_002358.png,images/syn_002358.png,0.1378 0/-0.003,0.1378,0,-0.003,stacked_fraction,True,False,-0.51
2359,syn_002359.png,images/syn_002359.png,Ø0.941 +0.03/0,Ø0.941,+0.03,0,stacked_fraction,True,False,0.78
2360,syn_002360.png,images/syn_002360.png,0.652 +0.02/0,0.652,+0.02,0,stacked_fraction,True,False,-0.27
2361,syn_002361.png,images/syn_002361.png,54.539 +0.004/+0.001,54.539,+0.004,+0.001,stacked_fraction,True,False,-0.18
2362,syn_002362.png,images/syn_002362.png,37.677,37.677,,,simple_nominal_plain,False,False,0.49
2363,syn_002363.png,images/syn_002363.png,42.151 +0.02/-0.01,42.151,+0.02,-0.01,stacked_normal,False,False,-0.07
2364,syn_002364.png,images/syn_002364.png,100 +0.015/-0.01,100,+0.015,-0.01,stacked_fraction,True,False,-0.44
2365,syn_002365.png,images/syn_002365.png,0.008 +0.005/0,0.008,+0.005,0,stacked_normal,False,False,-0.19
2366,syn_002366.png,images/syn_002366.png,11.89 +0.015/-0.03,11.89,+0.015,-0.03,stacked_normal,False,False,-0.18
2367,syn_002367.png,images/syn_002367.png,39.084±0.02,39.084,+0.02,-0.02,symmetric_tight,False,False,0.42
2368,syn_002368.png,images/syn_002368.png,69.640 0/-0.003,69.640,0,-0.003,stacked_normal,False,False,0.56
2369,syn_002369.png,images/syn_002369.png,55.296 +0.03/0,55.296,+0.03,0,stacked_fraction,True,False,-0.46
2370,syn_002370.png,images/syn_002370.png,2.75 -0.002/-0.007,2.75,-0.002,-0.007,stacked_normal,False,False,-0.59
2371,syn_002371.png,images/syn_002371.png,0.652 +0.005/-0.002,0.652,+0.005,-0.002,stacked_fraction,True,False,0.35
2372,syn_002372.png,images/syn_002372.png,"1°4'32""","1°4'32""",,,angle_dms_full,False,False,13.59
2373,syn_002373.png,images/syn_002373.png,R32 +0.005/+0.002,R32,+0.005,+0.002,stacked_fraction,True,False,0.74
2374,syn_002374.png,images/syn_002374.png,0.25 +0.05/0,0.25,+0.05,0,stacked_normal,False,False,-0.63
2375,syn_002375.png,images/syn_002375.png,15° 24',15° 24',,,angle_dms_min,False,False,30.97
2376,syn_002376.png,images/syn_002376.png,Ø57.63 +0.005/-0.01,Ø57.63,+0.005,-0.01,stacked_normal,False,False,-0.54
2377,syn_002377.png,images/syn_002377.png,Ø24.50 0/-0.05,Ø24.50,0,-0.05,stacked_fraction,True,False,-0.1
2378,syn_002378.png,images/syn_002378.png,C0.2,C0.2,,,simple_chamfer,False,False,-0.52
2379,syn_002379.png,images/syn_002379.png,30±0.015,30,+0.015,-0.015,symmetric_tight,False,False,0.76
2380,syn_002380.png,images/syn_002380.png,Ø25.205 +0.003/+0.001,Ø25.205,+0.003,+0.001,stacked_normal,False,False,0.37
2381,syn_002381.png,images/syn_002381.png,Ø24.50 +0.015/-0.01,Ø24.50,+0.015,-0.01,stacked_fraction,True,False,-3.88
2382,syn_002382.png,images/syn_002382.png,52.537±0.005,52.537,+0.005,-0.005,symmetric_tight,False,False,-0.55
2383,syn_002383.png,images/syn_002383.png,3.032±0.005,3.032,+0.005,-0.005,symmetric_tight,False,False,-0.09
2384,syn_002384.png,images/syn_002384.png,9.723 +0.002/0,9.723,+0.002,0,stacked_normal,False,False,0.17
2385,syn_002385.png,images/syn_002385.png,25.4,25.4,,,simple_nominal_plain,False,False,-0.05
2386,syn_002386.png,images/syn_002386.png,0.523°,0.523°,,,angle_decimal_deg,False,False,15.23
2387,syn_002387.png,images/syn_002387.png,Ø5.04 +0.007/+0.002,Ø5.04,+0.007,+0.002,stacked_normal,False,False,-0.47
2388,syn_002388.png,images/syn_002388.png,"60°1'41""","60°1'41""",,,angle_dms_full,False,False,-44.44
2389,syn_002389.png,images/syn_002389.png,48.723 0/-0.003,48.723,0,-0.003,stacked_normal,False,False,0.18
2390,syn_002390.png,images/syn_002390.png,0.008 +0.002/0,0.008,+0.002,0,stacked_fraction,True,False,-0.76
2391,syn_002391.png,images/syn_002391.png,R0.008 -0.01/-0.013,R0.008,-0.01,-0.013,stacked_fraction,True,False,-0.73
2392,syn_002392.png,images/syn_002392.png,Ø11.89±0.05,Ø11.89,+0.05,-0.05,symmetric_tight,False,False,-0.61
2393,syn_002393.png,images/syn_002393.png,4X M6,4X M6,,,simple_thread_qty,False,False,0.72
2394,syn_002394.png,images/syn_002394.png,15 0/-0.002,15,0,-0.002,stacked_fraction,True,False,0.79
2395,syn_002395.png,images/syn_002395.png,C0.15,C0.15,,,simple_chamfer,False,False,-59.15
2396,syn_002396.png,images/syn_002396.png,R0.4713 +0.01/+0.005,R0.4713,+0.01,+0.005,stacked_fraction,True,False,0.59
2397,syn_002397.png,images/syn_002397.png,0.052°,0.052°,,,angle_decimal_deg,False,False,59.41
2398,syn_002398.png,images/syn_002398.png,R0.5MIN,R0.5MIN,,,simple_radius_corner,False,False,-0.22
2399,syn_002399.png,images/syn_002399.png,"75°31'3""","75°31'3""",,,angle_dms_full,False,False,-0.04
2400,syn_002400.png,images/syn_002400.png,67.519,67.519,,,simple_nominal_plain,False,False,-0.03
2401,syn_002401.png,images/syn_002401.png,11.89,11.89,,,simple_nominal_plain,False,False,0.65
2402,syn_002402.png,images/syn_002402.png,Ø0.941 +0.01/0,Ø0.941,+0.01,0,stacked_fraction,True,False,1.96
2403,syn_002403.png,images/syn_002403.png,R5 MIN,R5 MIN,,,simple_radius_corner,False,False,0.74
2404,syn_002404.png,images/syn_002404.png,4.04 +0.05/-0.002,4.04,+0.05,-0.002,stacked_fraction,True,False,-0.56
2405,syn_002405.png,images/syn_002405.png,12.160 +0.004/+0.002,12.160,+0.004,+0.002,stacked_normal,False,False,-0.26
2406,syn_002406.png,images/syn_002406.png,Ø11.89 +0.01/-0.002,Ø11.89,+0.01,-0.002,stacked_fraction,True,False,0.78
2407,syn_002407.png,images/syn_002407.png,24 +0.002/0,24,+0.002,0,stacked_fraction,True,False,0.39
2408,syn_002408.png,images/syn_002408.png,C1.5,C1.5,,,simple_chamfer,False,False,0.33
2409,syn_002409.png,images/syn_002409.png,5.04 0/-0.02,5.04,0,-0.02,stacked_fraction,True,False,-0.41
2410,syn_002410.png,images/syn_002410.png,Ø11.89 +0.005/-0.005,Ø11.89,+0.005,-0.005,stacked_fraction,True,False,-2.16
2411,syn_002411.png,images/syn_002411.png,0.290 0/-0.015,0.290,0,-0.015,stacked_fraction,True,False,0.1
2412,syn_002412.png,images/syn_002412.png,50.00 +0.015/0,50.00,+0.015,0,stacked_fraction,True,False,-0.43
2413,syn_002413.png,images/syn_002413.png,90.797 +0.015/0,90.797,+0.015,0,stacked_normal,False,False,-0.66
2414,syn_002414.png,images/syn_002414.png,Ø8 0/-0.03,Ø8,0,-0.03,stacked_fraction,True,False,-0.66
2415,syn_002415.png,images/syn_002415.png,75,75,,,simple_nominal_plain,False,False,-0.35
2416,syn_002416.png,images/syn_002416.png,50.00±0.1,50.00,+0.1,-0.1,symmetric_tight,False,False,-0.69
2417,syn_002417.png,images/syn_002417.png,R0.1 MIN,R0.1 MIN,,,simple_radius_corner,False,False,0.13
